,N,accuracy,combiner,convergence_decimals,epoch_count,experiment,experiment_hash,experiment_id,gradient_step_count,iteration_count,k,measured_time,mini_batch_size,model,n,pid,seed_challenge,seed_distance,seed_instance,seed_model,shuffle,transformation
0,3000,0.9519,xor,4,10000,ExperimentLogisticRegression,29c63aa7b1bdaa6030cc16f935ff8256d63b9391bdda6d7a7579230f22ce7608,0e91f62c-32fd-468f-a766-5a14a44f8fab,10000,10000,2,42.54056429862976,3000,"[-5.51918024e-03 -1.78116681e-02  1.22644665e-01 -2.25085065e-01
  1.22258294e-01  3.66850106e-02 -1.18698748e-01  4.19366042e-02
 -4.17143316e-02  2.62713176e-01  1.92809263e-01  4.71108351e-02
 -7.06932631e-02 -5.53003745e-02 -4.18954025e-02 -6.37313639e-02
 -9.32107886e-02 -6.16244581e-02 -3.36966959e-02 -5.79897311e-02
 -7.99116661e-02 -9.75390860e-02  2.58136493e-01 -1.51163969e-01
 -1.08017724e-01  4.35111140e-02 -3.71200727e-02  3.96040964e-02
  7.28211165e-02  1.25985424e-01  7.32066190e-02 -9.44303302e-02
  5.64590488e-04 -2.13702506e-01  2.49590746e-03 -6.16797651e-02
 -1.42407993e-01  4.98800573e-02  6.92099973e-02 -5.76624955e-02
  8.46765660e-02 -3.96843445e-02  5.24284370e-03 -1.12047062e-01
  1.53009180e-01 -2.66369830e-01 -2.31605574e-02  6.51119090e-02
 -2.06430756e-01 -2.33110380e-02 -7.11733707e-03  8.38193822e-02
  1.26859758e-01 -4.16000684e-02 -1.38004656e-01  1.41052447e-01
  1.19614420e-01 -3.95370662e-02  4.09804147e-02  4.71435624e-02
  5.13600849e-02  1.62141658e-02  1.42357724e-01 -1.78708748e-01
  1.13583555e-01  1.01126697e-02  2.45135266e-02  7.43995675e-02
  2.69586658e-02 -4.59014180e-02  1.36347189e-03  2.83552686e-02
 -1.79864649e-02  4.82305283e-02 -1.06376874e-01  9.91329813e-02
  8.54737447e-02 -2.19987162e-02  3.27727711e-02  1.39253511e-03
 -4.88733770e-02  8.87993489e-03  6.58625822e-02 -1.80047714e-02
 -1.77890480e-02 -8.58262912e-03  2.35253337e-02  7.19471011e-02
 -3.35796714e-02  3.24692872e-02  1.86008900e-02 -1.07025783e-01
 -2.36133086e-02 -4.07173301e-03 -5.96150746e-03  1.90048229e-02
 -3.70773239e-03 -3.71880256e-03  1.74926611e-04 -1.25009812e-01
  9.07921320e-02 -1.07100498e-01 -4.58822177e-02  2.57365054e-02
 -7.57332479e-02 -6.28934875e-02 -5.43387612e-02  3.05812273e-02
  1.33570889e-01  3.03787799e-03 -6.97533874e-02  2.82764559e-02
 -3.31935217e-02 -2.05479016e-03  7.43824412e-02 -3.94827571e-02
 -2.85242363e-03 -5.08242468e-02 -7.08664842e-03  1.61282811e-02
 -5.72943027e-02 -2.29030886e-02 -1.16789831e-02 -3.43886190e-02
 -7.26907288e-02 -8.21048128e-02 -1.03814059e-02 -1.52470134e-02
  1.26461052e-01 -1.31503246e-01]",64,19001,2,4,2,3,False,lightweight_secure
0,3000,0.9706,xor,4,10000,ExperimentLogisticRegression,8229203154711b4739fcf1d4bf050bf768a90426eb74c65a7293af393b7038d6,6c6bf6a7-b020-4b49-8f55-1e196932a994,10000,10000,2,44.063812255859375,3000,"[ 0.0452251   0.01166248  0.21303149 -0.15714135  0.179896    0.07852917
 -0.05993279  0.12150786  0.11018048  0.09348348 -0.05725187 -0.23502019
 -0.00664812  0.10829982 -0.06119823  0.07287438 -0.00067616 -0.11595375
  0.07005691 -0.0047309   0.08671362  0.01275951 -0.02477987  0.10220922
  0.03763229  0.02286712  0.06331286  0.12290692  0.14365275  0.01381949
  0.02330931 -0.21207169  0.2447771  -0.01823099 -0.03661407 -0.14516848
 -0.05297504  0.07377307  0.0066378  -0.0585454   0.03325856 -0.08595971
  0.19160875 -0.17314656 -0.14760529  0.02081477 -0.06974592 -0.00241236
  0.08151073 -0.00647992 -0.1044913   0.03085502  0.0359956   0.0058022
 -0.04153408 -0.12897118  0.05517117 -0.04592204 -0.02614695  0.18790807
  0.03914958  0.01654287  0.00268748 -0.03470792  0.00419456  0.13659479
 -0.00206808  0.04605943  0.09895493 -0.0359876  -0.04838747  0.04570252
 -0.05993375  0.02992177 -0.00829777  0.07629977 -0.10913789  0.18043008
  0.00586299 -0.05110507  0.14340556  0.01029536  0.00592134 -0.06165927
 -0.09056377  0.02972393  0.08739678 -0.09537468 -0.08153165  0.03002444
 -0.02586426 -0.02809793 -0.03853573 -0.00873847 -0.0938959   0.11724591
 -0.0705389  -0.02453809  0.01588003 -0.0780079   0.16290702 -0.08101307
 -0.03320195  0.07552352 -0.03387946  0.01911358 -0.1787023  -0.12388344
 -0.02835678  0.05232659  0.043321    0.02365658  0.03589216  0.06309157
  0.0427137   0.02094122  0.0378545   0.04686179  0.05892358 -0.17697508
  0.10602551  0.07061905 -0.03515852  0.02268888 -0.02801603 -0.06272197
 -0.08143325 -0.05114834  0.07268026  0.00151308]",64,18997,2,4,2,3,False,aes_substitution
0,4000,0.9772,xor,4,10000,ExperimentLogisticRegression,a5f9e9c41893740c09e28e777e5b7ff5fa425513cb7766174777814fe36478db,24b6e28a-b860-42a4-8db2-b8c659cbbb49,10000,10000,2,52.20928764343262,4000,"[ 5.73693982e-02  8.23709761e-03  2.55912131e-01 -1.97715125e-01
  2.18457943e-01  1.01832204e-01 -5.43228094e-02  1.48494404e-01
  1.32280384e-01  1.07490859e-01 -7.11012301e-02 -2.79429916e-01
 -7.18895269e-03  1.41111823e-01 -6.85751694e-02  7.52963395e-02
 -2.68779608e-03 -1.34329000e-01  8.99852025e-02  7.77942172e-03
  1.06617023e-01  2.74737069e-02 -2.96802924e-02  1.15947032e-01
  4.23554536e-02  2.66683706e-02  7.19490231e-02  1.35314892e-01
  1.70726298e-01  1.76493428e-02  3.42399484e-02 -2.68400443e-01
  2.89431338e-01 -1.32032917e-02 -4.31513450e-02 -1.60870783e-01
 -6.26799703e-02  9.89880078e-02 -4.38234853e-03 -6.01751260e-02
  3.81806837e-02 -9.27557902e-02  2.30478686e-01 -2.07836169e-01
 -1.75081909e-01  3.81142565e-02 -6.83350267e-02 -7.52689818e-03
  9.90413202e-02 -1.40020286e-02 -1.22014381e-01  4.83547672e-02
  4.14642555e-02  9.78715974e-03 -5.29006547e-02 -1.57752053e-01
  7.19962330e-02 -6.36143244e-02 -2.25964087e-02  2.23538970e-01
  5.25313907e-02  1.05858756e-02  1.01735292e-02 -3.61805848e-02
  5.04890124e-04  7.18564888e-02 -4.01678663e-03  2.30233276e-02
  4.85322388e-02 -1.87458385e-02 -2.56241335e-02  2.13418232e-02
 -2.90547263e-02  1.26345234e-02 -2.09112042e-03  3.58473795e-02
 -5.33589050e-02  9.27548419e-02  3.25877982e-03 -2.48222244e-02
  7.09312233e-02  7.62321109e-03  5.26874574e-03 -2.81094881e-02
 -4.20368449e-02  1.42359823e-02  4.69786524e-02 -4.63321430e-02
 -4.11342202e-02  1.67398770e-02 -1.10147190e-02 -1.31858275e-02
 -2.03190066e-02 -7.88640674e-03 -4.71400612e-02  6.05985832e-02
 -3.69354914e-02 -1.34936757e-02  6.10060154e-03 -3.95554665e-02
  8.05888647e-02 -3.81947077e-02 -1.47835179e-02  3.99251567e-02
 -1.51238542e-02  9.09938362e-03 -9.03639272e-02 -6.33660736e-02
 -1.26943534e-02  2.43158240e-02  1.99671950e-02  1.13190180e-02
  1.89773370e-02  3.19712570e-02  2.12069433e-02  9.77457986e-03
  1.99416772e-02  2.46997873e-02  3.08899973e-02 -8.90034973e-02
  5.03968226e-02  3.37348320e-02 -1.27216394e-02  1.15809875e-02
 -1.65014144e-02 -2.76410736e-02 -4.23761928e-02 -2.66436595e-02
  3.67613903e-02 -9.33308822e-05]",64,18999,2,4,2,3,False,id
0,4000,0.9803,xor,4,10000,ExperimentLogisticRegression,a0e162d9913f6b3a3d296ab50982e76ed1d85d215f781b3a5c301e44f7c2ba7a,eb487db3-c590-4a22-b2dd-5f47945ac359,10000,10000,2,55.35068917274475,4000,"[-1.12722214e-01  4.39378488e-03 -3.83081291e-02 -7.86761680e-02
  3.26540273e-02  4.02241787e-02 -3.52873071e-02  4.76313447e-02
 -2.23645577e-02  4.74187162e-03 -6.09738737e-02  8.77085391e-02
 -1.46840309e-01 -6.60338234e-03  3.73458901e-02 -1.12213344e-01
 -9.41793675e-03 -2.70512790e-03  4.56538408e-02  7.23804709e-02
 -2.51930836e-02 -7.71223124e-02  7.61293190e-02  6.70106349e-02
 -2.65732136e-02  1.98504153e-02  2.04315586e-02  3.33156417e-02
  1.18573988e-02  7.76963474e-02 -9.74556695e-02  5.81987310e-02
  2.20130556e-02 -1.08099045e-02  6.55308991e-02 -1.30865040e-01
  6.25967034e-02  2.09337050e-02 -6.22885535e-02  2.48720600e-02
 -1.82507523e-02  1.45218917e-01  1.01947072e-01  2.36002268e-02
 -4.08237753e-02 -3.24985299e-02 -1.80974377e-02 -3.13862025e-02
 -4.86896994e-02 -3.30703628e-02 -1.47061217e-02 -2.82821615e-02
 -3.70000944e-02 -5.54597483e-02  1.39932626e-01 -8.08531592e-02
 -5.92697002e-02  2.44893510e-02 -1.80429142e-02  2.04421449e-02
  4.65173564e-02  7.30384314e-02  4.20545020e-02 -5.54874861e-02
 -2.93485319e-04 -4.34786423e-02 -7.11270596e-03 -2.33691711e-01
  1.81357536e-01 -1.95408123e-01 -9.40985026e-02  6.02546077e-02
 -1.42219465e-01 -1.13445884e-01 -9.52750876e-02  5.90419624e-02
  2.48424411e-01 -1.20156329e-03 -1.16394038e-01  5.90971096e-02
 -6.91489219e-02 -5.00792882e-03  1.29626379e-01 -8.07244559e-02
 -1.97270091e-04 -8.71469773e-02 -1.86223648e-02  2.77332547e-02
 -1.11548298e-01 -4.52770589e-02 -2.55443300e-02 -7.03100559e-02
 -1.34716333e-01 -1.58740655e-01 -2.60019705e-02 -2.79194051e-02
  2.43837490e-01 -2.68779803e-01  1.75662445e-02  4.71252850e-02
  1.56350362e-01  5.94209485e-02 -9.40209737e-02  1.88205537e-03
  5.43887371e-02 -4.01867883e-02  8.23379097e-02 -2.08893998e-01
  1.81652545e-01  1.61705162e-01 -3.87073692e-02  7.10387007e-02
  5.20413258e-03 -9.93804314e-02  9.49232892e-03  1.05953902e-01
 -4.06077944e-02 -4.26689840e-02 -9.20451518e-03  4.73275188e-02
  1.39566558e-01 -7.06767873e-02  5.81305691e-02  1.69344113e-02
 -2.10247290e-01 -3.87634794e-02 -1.90183395e-02 -7.31344966e-03
  3.35373729e-02  3.95911314e-04]",64,19003,2,4,2,3,False,atf
0,1000,0.9281,xor,4,10000,ExperimentLogisticRegression,f7dc15c3e3f41a8e61b4f4814b39d9054ebbc1d3f3e938e1f5ef786992f08a10,7e68d099-430b-4f22-8b04-2e279817d015,10000,10000,2,17.305098056793213,1000,"[-0.02917584 -0.00258052  0.00546837 -0.04663698  0.02926898  0.08919818
 -0.04209586  0.03641018  0.00230135  0.0761867   0.02383036  0.03713218
  0.0239519   0.01331046 -0.07112821  0.07478077 -0.05447448  0.01116156
  0.02514996 -0.04598719  0.00671669  0.04686112  0.00552161 -0.03620867
 -0.13399798 -0.05012972 -0.03154035 -0.02322905 -0.04898409  0.02009253
 -0.03280056 -0.00038765  0.0372048  -0.04978001 -0.00997537  0.09697844
  0.04163872 -0.05684951 -0.00547757  0.01947499  0.05374617  0.00936509
 -0.01338355 -0.03141405  0.03070647  0.01607492 -0.02983461 -0.01259477
 -0.01484268  0.03156425 -0.0281457   0.02268358  0.03897187  0.02342407
 -0.03028837  0.05944547 -0.03562842  0.01418629 -0.03423264 -0.08365041
  0.00157668  0.00769297  0.00041384  0.00902135 -0.00434617  0.17452072
  0.04291794  0.03858393 -0.21220149 -0.05251045 -0.04132754 -0.03343331
 -0.05696133 -0.01891361 -0.05268954 -0.13157685  0.10147564  0.10509558
  0.18163338  0.00169451 -0.03032651 -0.05707873 -0.18647918  0.1081189
 -0.09247396 -0.1202512  -0.02183891  0.16717038  0.02756169 -0.11978591
 -0.0650999   0.04424779 -0.01558329 -0.07402056 -0.01461748  0.06717502
  0.19195129 -0.12384812 -0.07997126 -0.05499271 -0.24575749 -0.09503854
 -0.08660975  0.14953159 -0.02085349 -0.14465355  0.054993   -0.05860164
 -0.17757655 -0.06984095 -0.07238533 -0.10612371 -0.00544675 -0.25544041
 -0.03128602  0.10495771  0.09471693  0.12037846  0.123935    0.17554446
 -0.13882952  0.11908321 -0.19188947 -0.08748276 -0.22746204  0.11781374
  0.14693756 -0.02907606  0.18880314  0.0127252 ]",64,19003,3,5,3,4,False,id
0,4000,0.9848,xor,4,10000,ExperimentLogisticRegression,fafc4634e9b835dcb21d05bd16637bdc996dd7a2d9f1c47e2a3e98d3749bfa7c,93761468-5f8f-4830-82c8-0949a59338ae,10000,10000,2,55.41178488731384,4000,"[ 4.21596346e-02  3.75934358e-03  2.06092307e-01 -1.58231239e-01
  1.70419095e-01  7.78391812e-02 -5.08061404e-02  1.20614349e-01
  1.00835870e-01  8.81932965e-02 -5.33159582e-02 -2.21975224e-01
 -5.38477855e-03  1.10530599e-01 -5.06816322e-02  5.84536844e-02
  6.04391437e-03 -1.10652755e-01  7.12603896e-02  6.61146063e-05
  8.56054980e-02  1.37197988e-02 -2.49662104e-02  9.32905274e-02
  2.74144836e-02  1.68673969e-02  5.70993426e-02  1.12950457e-01
  1.39556378e-01  1.47361736e-02  2.56805017e-02 -2.11410891e-01
  2.30521333e-01 -1.04238881e-02 -4.00592527e-02 -1.24320503e-01
 -4.69644634e-02  7.73464377e-02  1.16067908e-03 -5.21544629e-02
  3.03539934e-02 -7.26624024e-02  1.74585963e-01 -1.60150413e-01
 -1.38526878e-01  3.59104803e-02 -6.06680489e-02 -5.40370549e-03
  8.05432439e-02 -6.35055144e-03 -9.69318192e-02  3.71687041e-02
  3.51136967e-02  1.23818318e-02 -3.87824264e-02 -1.21922287e-01
  6.15373380e-02 -5.20814248e-02 -2.12086121e-02  1.75999228e-01
  3.91713960e-02  1.40018118e-02  4.28754971e-03 -2.98059642e-02
 -7.67567195e-04  1.53676225e-01 -1.11521982e-03  5.18752057e-02
  1.07313085e-01 -3.55291512e-02 -5.49155417e-02  4.90442207e-02
 -6.08784565e-02  3.22599387e-02 -1.03319313e-02  8.47178460e-02
 -1.16980858e-01  1.97045385e-01  5.97636258e-03 -5.07093360e-02
  1.49926824e-01  1.40821283e-02  6.99837413e-03 -6.27373613e-02
 -9.66625722e-02  3.06341239e-02  1.02446651e-01 -1.00455494e-01
 -9.10453006e-02  3.32277486e-02 -2.21269872e-02 -2.90309562e-02
 -3.98188380e-02 -1.58501807e-02 -1.04334197e-01  1.32076381e-01
 -7.72963007e-02 -3.03255302e-02  1.69739024e-02 -8.85840244e-02
  1.70659750e-01 -8.80780842e-02 -2.57954635e-02  8.70091440e-02
 -2.91138536e-02  2.58625875e-02 -1.94947503e-01 -1.40576541e-01
 -3.20147250e-02  5.21391204e-02  4.22451237e-02  2.53643604e-02
  3.99183268e-02  6.84644751e-02  4.43235998e-02  2.06409659e-02
  3.73502657e-02  5.23607666e-02  6.75387559e-02 -1.88074293e-01
  1.12041049e-01  7.62228024e-02 -3.40587157e-02  2.50845223e-02
 -3.07924208e-02 -5.74923152e-02 -9.75464948e-02 -5.30645225e-02
  7.31390251e-02  5.88819278e-04]",64,18997,2,4,2,3,False,lightweight_secure
0,4000,0.9778,xor,4,10000,ExperimentLogisticRegression,59548ee4293bf6f512028f32c6f53e07324d289a186a43645e7e470c1107f7f2,fa37b8b5-f72d-4268-87eb-a70f087d3ef1,10000,10000,2,49.646830797195435,4000,"[ 4.28835634e-02 -4.16572289e-03  2.37466901e-01 -1.71502536e-01
  1.91664861e-01  9.19695087e-02 -5.59675502e-02  1.38496390e-01
  1.11418885e-01  1.00472613e-01 -5.65461690e-02 -2.50340460e-01
 -5.66741851e-03  1.23845484e-01 -5.71793542e-02  6.28365908e-02
 -6.75631701e-04 -1.28303995e-01  7.95999580e-02 -1.49690057e-04
  9.67627269e-02  7.81845580e-03 -3.37012097e-02  1.07087644e-01
  3.55592418e-02  2.65756082e-02  7.44221103e-02  1.31561144e-01
  1.57513453e-01  1.05877155e-02  2.90948324e-02 -2.54760062e-01
  2.69175535e-01 -1.03597323e-02 -4.11522419e-02 -1.46159803e-01
 -5.05133647e-02  9.30924243e-02  2.43161614e-03 -5.70212774e-02
  3.29917983e-02 -8.21444957e-02  2.08298234e-01 -1.95518632e-01
 -1.59171494e-01  3.38292512e-02 -7.14485406e-02 -1.38284751e-03
  9.05673658e-02 -5.41658092e-03 -1.07926305e-01  3.87245349e-02
  4.74574764e-02  2.57669472e-03 -4.87079456e-02 -1.42650362e-01
  7.00992174e-02 -5.80462212e-02 -2.82350304e-02  2.04081119e-01
  4.72564494e-02  1.99813696e-02  1.17964452e-02 -3.15973588e-02
 -6.94742583e-03  1.11861949e-01 -3.64720087e-03  3.77272159e-02
  8.22148666e-02 -2.87458326e-02 -4.12172278e-02  3.69292438e-02
 -5.11789585e-02  2.14666022e-02 -1.30507366e-03  5.75557711e-02
 -8.63554907e-02  1.47785730e-01  8.85034956e-03 -3.95031740e-02
  1.15541545e-01  8.27147711e-03  4.36447824e-03 -4.23216952e-02
 -6.91660140e-02  2.47426432e-02  7.82550551e-02 -7.53522034e-02
 -6.92532060e-02  2.43725573e-02 -2.13836097e-02 -1.56502538e-02
 -3.28999815e-02 -1.08063706e-02 -8.26002207e-02  9.65517768e-02
 -5.76596405e-02 -2.00762655e-02  1.23998017e-02 -6.20977542e-02
  1.31182839e-01 -6.42104962e-02 -2.22233395e-02  6.09591356e-02
 -2.52643147e-02  1.77234350e-02 -1.44661999e-01 -1.00966668e-01
 -2.26715713e-02  4.29930862e-02  2.78826826e-02  1.61629699e-02
  2.73986236e-02  4.88370104e-02  2.98922791e-02  1.55493270e-02
  3.16397686e-02  4.22376981e-02  5.32165500e-02 -1.45709273e-01
  8.46498803e-02  5.52159151e-02 -2.82484575e-02  2.17501708e-02
 -2.37622367e-02 -4.07783756e-02 -7.24095837e-02 -4.31230908e-02
  5.49992433e-02  2.36971686e-03]",64,18999,2,4,2,3,False,random
0,1000,0.92,xor,4,10000,ExperimentLogisticRegression,581e80ebfe68366d74518c975f6fd7d09d6ce05ad0d3a22bacba8dcbdacbbb4d,b07f098f-be36-4d20-99a8-89dedf89c942,10000,10000,2,18.106902360916138,1000,"[-0.04388725  0.00664621  0.00774402 -0.08391101  0.03286462  0.15164346
 -0.07369552  0.07578983 -0.02730737  0.12756691  0.02774955  0.03827794
  0.05090494  0.02178933 -0.10493834  0.09114344 -0.10490668  0.03265099
  0.04460637 -0.05870517  0.00410954  0.08915674  0.01162435 -0.06975663
 -0.1982862  -0.07617599 -0.03429425 -0.04420268 -0.07155307  0.03697253
 -0.04008962 -0.01177805  0.04295296 -0.05033658 -0.02346993  0.15603015
  0.05289203 -0.10092963 -0.01615048  0.05147186  0.08348778  0.02271994
 -0.04862742 -0.05710183  0.04486303  0.01895958 -0.04783572 -0.02150702
 -0.01416011  0.05889359 -0.05010751  0.00866929  0.05803692  0.03202773
 -0.07366868  0.09892223 -0.04683276  0.01421845 -0.05087055 -0.13256312
  0.01373975  0.02484362  0.00296428  0.01151168  0.00768732  0.13563781
  0.05449019  0.01611628 -0.20083351 -0.01520115 -0.02928278 -0.00978462
 -0.05157686 -0.0038355  -0.07184304 -0.11272618  0.05479968  0.09163986
  0.1428961   0.01502689 -0.04948885 -0.048367   -0.1512493   0.09284889
 -0.09006305 -0.11714036 -0.01270508  0.16547038  0.01818162 -0.06441955
 -0.0860768   0.04638174 -0.01983434 -0.08430735 -0.03322452  0.07827751
  0.21650591 -0.13274248 -0.06399909 -0.07148653 -0.23350164 -0.0934662
 -0.08695724  0.10608084 -0.01444699 -0.16442004  0.05252918 -0.00742005
 -0.18731031 -0.07826916 -0.03866554 -0.10721012 -0.01624617 -0.21288018
 -0.01768518  0.11070797  0.05805213  0.10583883  0.08912326  0.14285479
 -0.11611636  0.07418398 -0.20992677 -0.05039593 -0.16601182  0.09193551
  0.10910294 -0.00841176  0.17136762  0.00545333]",64,19003,3,5,3,4,False,atf
0,4000,0.9801,xor,4,10000,ExperimentLogisticRegression,456c1afae91d03130d94b759ae86a3d87ff6197ed6272b8e1ca2bb3acc7060da,2d33d6b5-fdca-48e5-8867-d64802764736,10000,10000,2,55.174229860305786,4000,"[ 0.04608095  0.00789389  0.20938605 -0.1606946   0.17298149  0.08418676
 -0.05058718  0.12615475  0.10614253  0.09148574 -0.05324948 -0.22995444
 -0.00479319  0.11029729 -0.05004527  0.0658211   0.00168043 -0.11892117
  0.06992052 -0.00356396  0.08448723  0.01335836 -0.01937928  0.09630454
  0.03766348  0.02375314  0.06417776  0.12151932  0.14002176  0.01614845
  0.02260054 -0.21500415  0.24028662 -0.01470085 -0.03608355 -0.13710029
 -0.05294577  0.07482484  0.00412644 -0.05738418  0.03386092 -0.0780986
  0.18982874 -0.1697765  -0.14677607  0.02571549 -0.05987146 -0.00571248
  0.07685456 -0.01154263 -0.09754522  0.03783001  0.03603723  0.00600189
 -0.04166423 -0.12520558  0.05822057 -0.04834153 -0.02055614  0.18695085
  0.04165253  0.01858968  0.00538274 -0.0356123   0.00404056  0.14286858
 -0.0019667   0.04409787  0.09939253 -0.03713944 -0.05368883  0.04706178
 -0.06013086  0.02848941 -0.00552087  0.07719228 -0.10962141  0.18866613
  0.00763608 -0.05042184  0.14461571  0.01294638  0.00601741 -0.06046159
 -0.09012126  0.02814729  0.09359204 -0.09981497 -0.08429406  0.02938913
 -0.02428795 -0.03031318 -0.03765218 -0.01055273 -0.10032364  0.12384665
 -0.07432639 -0.02617182  0.01274818 -0.08590442  0.16587926 -0.0851249
 -0.02948365  0.07857294 -0.03279803  0.02147858 -0.18503947 -0.1277189
 -0.02958459  0.05282884  0.04206693  0.02385698  0.04056097  0.0631079
  0.04324539  0.01847366  0.03481207  0.04985761  0.06145825 -0.17836286
  0.10512585  0.07364374 -0.03004047  0.02143701 -0.03000191 -0.06276841
 -0.08747256 -0.05287169  0.06941837 -0.00089428]",64,19001,2,4,2,3,False,aes_substitution
0,1000,0.9073,xor,4,10000,ExperimentLogisticRegression,6d21ace1b772000475336e71b213b60fadfec97cf3d9358130a7b8c9b66452fe,eb6badf5-3339-4950-866a-3ed1ab7cc1ce,10000,10000,2,18.07553219795227,1000,"[ 1.13845445e-01  3.53899771e-02 -5.82732798e-03 -1.21994803e-01
 -3.09084245e-02 -2.10728909e-02  3.84199169e-03 -3.65162365e-02
  1.09871526e-04 -3.81236883e-02 -8.58722622e-02  5.67749049e-02
  7.99119982e-02  1.11285353e-01  5.28510959e-03 -3.36324629e-02
 -3.89065989e-02 -9.25889560e-02  6.88571588e-02 -6.76532921e-02
 -7.33674721e-02 -2.06614921e-02  8.54280142e-02  1.51302514e-02
 -6.15411318e-02 -5.15655191e-02  5.25156392e-02 -1.26924639e-02
 -6.34345067e-02 -2.90984281e-02  3.57343883e-02  1.49462201e-01
 -8.79651422e-02 -4.18373038e-02 -5.07003176e-02 -1.64742061e-01
 -5.71575664e-02 -8.35781943e-02  7.03868152e-02 -2.01665578e-02
 -1.10352022e-01  4.04136169e-02 -2.68076182e-02 -1.17068619e-01
 -1.82641418e-02 -4.48058104e-02 -5.48152164e-02  1.34092251e-02
 -1.50876492e-01 -1.10291612e-02  8.06446129e-02  3.79646594e-02
  8.55270268e-02  9.05448336e-02  9.27773336e-02 -6.22358197e-02
  5.40068680e-02 -1.26192627e-01 -4.62190986e-02 -1.40692647e-01
  7.80247725e-02  9.36753119e-02 -4.13446791e-03  1.25380385e-01
  1.45161097e-02 -1.04256525e-01  1.23033496e-02  2.40148836e-02
 -1.29250794e-01  6.14437814e-02  2.09350172e-01 -1.09888666e-01
  1.03088389e-01 -1.60614760e-02  2.08516465e-01  6.95294306e-02
  9.71789318e-02  8.27664922e-02  2.49918354e-02 -1.42349217e-01
  1.37031560e-01 -1.32427126e-01  1.36646291e-02  9.23691954e-02
 -7.86359679e-02  2.40590577e-02  1.19624754e-01 -1.89137519e-02
 -8.86254441e-02 -3.18617367e-01 -9.86786360e-02 -6.02862658e-02
 -6.73247454e-02 -8.34806908e-02  1.97901445e-02 -7.40468745e-02
  8.81029369e-04  5.41550445e-02 -1.05623884e-01 -4.20666606e-02
  2.10631558e-01  1.07928839e-01 -1.42297886e-01  2.96504206e-03
  6.38571144e-02  1.88597331e-01  6.44384745e-03 -4.69968922e-02
 -8.97342846e-02  9.16741561e-02 -4.99177568e-03 -5.42702332e-02
 -3.03612342e-02 -5.32505323e-02  4.72432138e-02 -5.70094215e-02
  2.24975288e-02  8.62223522e-02  6.68697442e-02 -7.65898274e-02
  1.36906407e-01 -1.00603922e-01  2.02734162e-02 -8.23990165e-02
 -1.80655771e-01  3.76975168e-02  6.03485676e-02 -1.28959368e-02
  1.90339995e-02 -1.89356375e-02]",64,18999,3,5,3,4,False,lightweight_secure
